Reaction overpotential [V]__start,Reaction overpotential [V]__end_5s,Reaction overpotential [V]__end_30s,Reaction overpotential [V]__drop_0_5s,Reaction overpotential [V]__drop_5_30s,Solid ohmic losses [V]__start,Solid ohmic losses [V]__end_5s,Solid ohmic losses [V]__end_30s,Solid ohmic losses [V]__drop_0_5s,Solid ohmic losses [V]__drop_5_30s,Electrolyte ohmic losses [V]__start,Electrolyte ohmic losses [V]__end_5s,Electrolyte ohmic losses [V]__end_30s,Electrolyte ohmic losses [V]__drop_0_5s,Electrolyte ohmic losses [V]__drop_5_30s,Concentration overpotential [V]__start,Concentration overpotential [V]__end_5s,Concentration overpotential [V]__end_30s,Concentration overpotential [V]__drop_0_5s,Concentration overpotential [V]__drop_5_30s,delta_q_ah
0.00023182434975365637,0.0003450169285276318,0.00045307913549931235,-0.00011319257877397544,-0.00010806220697168054,0.00011733711090432113,0.0001554428597854324,0.00016532411271547856,-3.810574888111127e-05,-9.881252930046152e-06,-0.0005535689655445097,-0.00044878583553776543,-0.0005987541611699742,-0.0001047831300067443,0.0001499683256322088,-0.03493942263356052,-0.029637810390507082,-0.015341340030434672,-0.005301612243053439,-0.01429647036007241,0.0
0.00010524104114344857,0.00024467482653492824,0.0004394084104382182,-0.00013943378539147967,-0.00019473358390328997,0.00011935252990555386,0.0001575374084275394,0.00016596343675221565,-3.818487852198553e-05,-8.426028324676253e-06,-0.0005029669094093886,-0.00040543401585476665,-0.0005677391031991564,-9.753289355462195e-05,0.00016230508734438976,-0.035558875803202133,-0.030214394062678767,-0.015808032267092285,-0.0053444817405233665,-0.014406361795586482,0.025
-3.5619001072073046e-05,0.00012766822362997397,0.00041289018933432335,-0.000163287224702047,-0.0002852219657043494,0.0001215740535927853,0.00015977562370860835,0.00016671357271899452,-3.820157011582305e-05,-6.937949010386163e-06,-0.0004458356261230062,-0.0003556237301127284,-0.000531028638127659,-9.021189601027778e-05,0.0001754049080149306,-0.03621765044958167,-0.03082763895114276,-0.016304972022857953,-0.005390011498438908,-0.014522666928284807,0.05
-0.00018786541406955615,-4.904445584131303e-06,0.0003725745073910774,-0.00018296096848542486,-0.0003774789529752087,0.00012396567440126405,0.0001621416158079593,0.00016755099066740397,-3.817594140669524e-05,-5.409374859444675e-06,-0.00038267950414296037,-0.0002992824695388939,-0.0004892626784437478,-8.33970346040665e-05,0.00018998020890485389,-0.03691665031928072,-0.03147885808946568,-0.016833392554902023,-0.005437792229815039,-0.01464546553456366,0.075
-0.0003471340371928479,-0.00014983183290210293,0.00031943695478543104,-0.00019730220429074497,-0.00046926878768753397,0.00012657288974170485,0.0001646797099705118,0.00016850050909800863,-3.810682022880696e-05,-3.820799127496815e-06,-0.00031493977887919744,-0.000237291509564463,-0.0004427235997254539,-7.764826931473445e-05,0.0002054320901609909,-0.03766078015379955,-0.03217299090936954,-0.017397928924803678,-0.005487789244430011,-0.014775061984565858,0.1
-0.0005093741161940349,-0.0003036686106570574,0.00025502884351881873,-0.0002057055055369775,-0.0005586974541758761,0.00012939472262783603,0.00016739295755353238,0.00016956705691918036,-3.799823492569635e-05,-2.174099365647976e-06,-0.00024392789423572508,-0.00017058238707280245,-0.00039158024192268386,-7.334550716292263e-05,0.0002209978548498814,-0.03845259416200695,-0.032912795301400136,-0.018001588120430206,-0.0055397988606068135,-0.01491120718096993,0.125
-0.0006723313050345827,-0.000464146806524545,0.00017980557684884216,-0.00020818449851003776,-0.0006439523833733871,0.00013243195979285188,0.0001702645581013827,0.00017075253230903957,-3.7832598308530825e-05,-4.87974207656871e-07,-0.0001701787558526513,-9.949366838438446e-05,-0.00033616874414227517,-7.068508746826683e-05,0.0002366750757578907,-0.03929492056133778,-0.033700962867052604,-0.01864626619522343,-0.005593957694285175,-0.015054696671829175,0.15
-0.0008337326594996665,-0.0006285898196624965,9.448950583248126e-05,-0.00020514283983716992,-0.0007230793254949778,0.00013568966998382895,0.0001733505176458955,0.00017207498882230153,-3.766084766206656e-05,1.2755288235939818e-06,-9.425693479046815e-05,-2.4672619780261252e-05,-0.0002771224169790411,-6.95843150102069e-05,0.0002524497971987799,-0.040190667211923534,-0.0345404634862606,-0.019334741861662605,-0.005650203725662932,-0.015205721624597997,0.175
-0.000990813339694458,-0.000793425950930673,1.0507256001584458e-06,-0.00019738738876378498,-0.0007944766765308315,0.00013919669149339538,0.00017666072312798745,0.00017356753873581734,-3.7464031634592074e-05,3.0931843921701177e-06,-1.715566842834526e-05,5.2897994556124914e-05,-0.00021552223828261364,-7.005366298447018e-05,0.00026842023283873853,-0.04114556134154902,-0.035436610727537295,-0.02006993380516632,-0.005708950614011728,-0.015366676922370974,0.2
